Observation Time,Temperature,AP,WS,Station,year,month,day,hour,day_of_year
2008-01-13 23:00:00,-2.0,945.5,54.0999985,Maitri,2008,1,13,23,13
2008-01-14 00:00:00,-2.5999999,944.799988,52.0999985,Maitri,2008,1,14,0,14
2008-01-14 01:00:00,-2.5999999,944.5,50.7000008,Maitri,2008,1,14,1,14
2008-01-14 02:00:00,-1.29999995,944.0,51.2000008,Maitri,2008,1,14,2,14
2008-01-14 03:00:00,-0.600000024,944.0,51.2999992,Maitri,2008,1,14,3,14
2008-01-14 04:00:00,-1.0,944.0,51.5,Maitri,2008,1,14,4,14
2008-01-14 05:00:00,-1.60000002,944.099976,50.7999992,Maitri,2008,1,14,5,14
2008-01-14 06:00:00,-0.899999976,944.299988,51.5,Maitri,2008,1,14,6,14
2008-01-14 07:00:00,-1.29999995,944.900024,50.2999992,Maitri,2008,1,14,7,14
2008-01-14 08:00:00,-0.899999976,945.299988,50.5999985,Maitri,2008,1,14,8,14
2008-01-14 09:00:00,-1.0,945.200012,50.9000015,Maitri,2008,1,14,9,14
2008-01-14 10:00:00,-0.5,945.200012,52.0,Maitri,2008,1,14,10,14
2008-01-14 11:00:00,-0.800000012,945.700012,50.7000008,Maitri,2008,1,14,11,14
2008-01-14 12:00:00,-0.800000012,945.900024,50.4000015,Maitri,2008,1,14,12,14
2008-01-14 13:00:00,-0.699999988,946.299988,49.7000008,Maitri,2008,1,14,13,14
2008-01-14 14:00:00,0.200000003,946.5,50.7000008,Maitri,2008,1,14,14,14
2008-01-14 15:00:00,0.400000006,946.799988,50.9000015,Maitri,2008,1,14,15,14
2008-01-14 16:00:00,0.899999976,946.700012,51.2999992,Maitri,2008,1,14,16,14
2008-01-14 17:00:00,0.699999988,947.200012,50.7999992,Maitri,2008,1,14,17,14
2008-01-14 18:00:00,-0.400000006,947.099976,49.5999985,Maitri,2008,1,14,18,14
2008-01-14 19:00:00,0.600000024,947.400024,49.9000015,Maitri,2008,1,14,19,14
2008-01-14 20:00:00,-0.400000006,947.700012,56.0999985,Maitri,2008,1,14,20,14
2008-01-14 21:00:00,-2.0999999,947.599976,56.2000008,Maitri,2008,1,14,21,14
2008-01-14 22:00:00,-2.5,947.700012,73.0,Maitri,2008,1,14,22,14
2008-01-14 23:00:00,-3.0999999,947.5,80.1999969,Maitri,2008,1,14,23,14
2008-01-15 00:00:00,-3.5999999,947.299988,73.5,Maitri,2008,1,15,0,15
2008-01-15 01:00:00,-3.5999999,947.099976,51.9000015,Maitri,2008,1,15,1,15
2008-01-15 02:00:00,-3.0,947.099976,51.7000008,Maitri,2008,1,15,2,15
2008-01-15 03:00:00,-2.5,947.0,52.4000015,Maitri,2008,1,15,3,15
2008-01-15 04:00:00,-2.0,947.299988,52.5999985,Maitri,2008,1,15,4,15
2008-01-15 05:00:00,-0.200000003,947.5,54.9000015,Maitri,2008,1,15,5,15
2008-01-15 06:00:00,0.300000012,947.5,57.4000015,Maitri,2008,1,15,6,15
2008-01-15 07:00:00,0.100000001,947.700012,56.0999985,Maitri,2008,1,15,7,15
2008-01-15 08:00:00,0.699999988,947.700012,55.4000015,Maitri,2008,1,15,8,15
2008-01-15 09:00:00,0.300000012,947.700012,55.7999992,Maitri,2008,1,15,9,15
2008-01-15 10:00:00,1.20000005,947.400024,55.2999992,Maitri,2008,1,15,10,15
2008-01-15 11:00:00,0.699999988,947.400024,54.0,Maitri,2008,1,15,11,15
2008-01-15 12:00:00,0.5,947.599976,53.2999992,Maitri,2008,1,15,12,15
2008-01-15 13:00:00,1.39999998,947.299988,54.4000015,Maitri,2008,1,15,13,15
2008-01-15 14:00:00,1.39999998,947.299988,55.0999985,Maitri,2008,1,15,14,15
2008-01-15 15:00:00,1.29999995,947.099976,53.4000015,Maitri,2008,1,15,15,15
2008-01-15 16:00:00,1.0,947.099976,53.0,Maitri,2008,1,15,16,15
2008-01-15 17:00:00,0.5,946.799988,51.2999992,Maitri,2008,1,15,17,15
2008-01-15 18:00:00,-0.200000003,946.599976,50.0999985,Maitri,2008,1,15,18,15
2008-01-15 19:00:00,-0.5,946.400024,61.5,Maitri,2008,1,15,19,15
2008-01-15 20:00:00,-0.600000024,946.299988,68.5999985,Maitri,2008,1,15,20,15
2008-01-15 21:00:00,-0.600000024,946.0,81.1999969,Maitri,2008,1,15,21,15
2008-01-15 22:00:00,-0.800000012,945.799988,84.4000015,Maitri,2008,1,15,22,15
2008-01-15 23:00:00,-1.20000005,945.400024,86.0999985,Maitri,2008,1,15,23,15
2008-01-16 00:00:00,-1.5,945.299988,85.9000015,Maitri,2008,1,16,0,16
2008-01-16 01:00:00,-1.70000005,945.099976,84.4000015,Maitri,2008,1,16,1,16
2008-01-16 02:00:00,-1.60000002,945.0,84.1999969,Maitri,2008,1,16,2,16
2008-01-16 03:00:00,-1.89999998,944.799988,85.0,Maitri,2008,1,16,3,16
2008-01-16 04:00:00,-1.60000002,945.0,85.8000031,Maitri,2008,1,16,4,16
2008-01-16 05:00:00,-1.39999998,945.099976,82.4000015,Maitri,2008,1,16,5,16
2008-01-16 06:00:00,-1.39999998,945.099976,83.8000031,Maitri,2008,1,16,6,16
2008-01-16 07:00:00,-0.899999976,945.299988,78.1999969,Maitri,2008,1,16,7,16
2008-01-16 08:00:00,-1.20000005,945.5,70.0999985,Maitri,2008,1,16,8,16
2008-01-16 09:00:00,-1.5,945.900024,57.9000015,Maitri,2008,1,16,9,16
2008-01-16 10:00:00,-0.5,946.099976,64.9000015,Maitri,2008,1,16,10,16
2008-01-16 11:00:00,-0.899999976,946.099976,60.5,Maitri,2008,1,16,11,16
2008-01-16 12:00:00,0.100000001,946.400024,62.2000008,Maitri,2008,1,16,12,16
2008-01-16 13:00:00,-0.5,946.700012,59.7999992,Maitri,2008,1,16,13,16
2008-01-16 14:00:00,-0.699999988,947.099976,57.2999992,Maitri,2008,1,16,14,16
2008-01-16 15:00:00,-0.899999976,947.299988,56.0,Maitri,2008,1,16,15,16
2008-01-16 16:00:00,-0.899999976,947.5,55.4000015,Maitri,2008,1,16,16,16
2008-01-16 17:00:00,-0.200000003,947.5,64.5,Maitri,2008,1,16,17,16
2008-01-16 18:00:00,0.600000024,947.599976,64.4000015,Maitri,2008,1,16,18,16
2008-01-16 19:00:00,1.10000002,947.700012,63.4000015,Maitri,2008,1,16,19,16
2008-01-16 20:00:00,-0.100000001,947.900024,55.5,Maitri,2008,1,16,20,16
2008-01-16 21:00:00,-1.79999995,948.200012,51.0,Maitri,2008,1,16,21,16
2008-01-16 22:00:00,-2.9000001,948.400024,47.2999992,Maitri,2008,1,16,22,16
2008-01-16 23:00:00,-2.9000001,948.400024,45.0999985,Maitri,2008,1,16,23,16
2008-01-17 00:00:00,-2.5,948.5,46.5999985,Maitri,2008,1,17,0,17
2008-01-17 01:00:00,-2.5999999,948.599976,45.2000008,Maitri,2008,1,17,1,17
2008-01-17 02:00:00,-2.0999999,948.599976,45.9000015,Maitri,2008,1,17,2,17
2008-01-17 03:00:00,-2.0999999,948.5,47.5999985,Maitri,2008,1,17,3,17
2008-01-17 04:00:00,-2.0,948.900024,48.0999985,Maitri,2008,1,17,4,17
2008-01-17 05:00:00,-1.29999995,948.900024,48.9000015,Maitri,2008,1,17,5,17
2008-01-17 06:00:00,-0.5,949.099976,50.5999985,Maitri,2008,1,17,6,17
2008-01-17 07:00:00,0.699999988,949.200012,52.5999985,Maitri,2008,1,17,7,17
2008-01-17 08:00:00,0.400000006,949.299988,51.4000015,Maitri,2008,1,17,8,17
2008-01-17 09:00:00,1.10000002,949.400024,51.9000015,Maitri,2008,1,17,9,17
2008-01-17 10:00:00,1.29999995,949.599976,61.5,Maitri,2008,1,17,10,17
2008-01-17 11:00:00,1.60000002,949.599976,88.8000031,Maitri,2008,1,17,11,17
2008-01-17 12:00:00,2.29999995,949.700012,80.0999985,Maitri,2008,1,17,12,17
2008-01-17 13:00:00,1.29999995,949.799988,85.5999985,Maitri,2008,1,17,13,17
2008-01-17 14:00:00,1.5,949.900024,55.9000015,Maitri,2008,1,17,14,17
2008-01-17 15:00:00,1.0,950.0,67.9000015,Maitri,2008,1,17,15,17
2008-01-17 16:00:00,0.899999976,950.099976,71.1999969,Maitri,2008,1,17,16,17
2008-01-17 17:00:00,0.899999976,950.299988,73.6999969,Maitri,2008,1,17,17,17
2008-01-17 18:00:00,1.5,950.400024,70.3000031,Maitri,2008,1,17,18,17
2008-01-17 19:00:00,1.60000002,950.599976,66.0999985,Maitri,2008,1,17,19,17
2008-01-17 20:00:00,0.400000006,950.900024,58.7999992,Maitri,2008,1,17,20,17
2008-01-17 21:00:00,-1.60000002,951.299988,52.7000008,Maitri,2008,1,17,21,17
2008-01-17 22:00:00,-2.4000001,951.299988,47.7999992,Maitri,2008,1,17,22,17
2008-01-17 23:00:00,-3.0999999,951.400024,45.5999985,Maitri,2008,1,17,23,17
2008-01-18 00:00:00,-2.9000001,951.299988,46.4000015,Maitri,2008,1,18,0,18
2008-01-18 01:00:00,-2.9000001,951.400024,46.5999985,Maitri,2008,1,18,1,18
2008-01-18 02:00:00,-4.0,951.0,46.4000015,Maitri,2008,1,18,2,18
2008-01-18 03:00:00,-2.5,950.900024,48.2000008,Maitri,2008,1,18,3,18
2008-01-18 04:00:00,-2.0999999,951.400024,48.9000015,Maitri,2008,1,18,4,18
2008-01-18 05:00:00,-1.60000002,951.400024,49.2000008,Maitri,2008,1,18,5,18
2008-01-18 06:00:00,-0.800000012,951.599976,50.0999985,Maitri,2008,1,18,6,18
2008-01-18 07:00:00,0.400000006,951.799988,51.5999985,Maitri,2008,1,18,7,18
2008-01-18 08:00:00,-0.5,951.900024,51.4000015,Maitri,2008,1,18,8,18
2008-01-18 09:00:00,0.200000003,951.799988,50.5,Maitri,2008,1,18,9,18
2008-01-18 10:00:00,1.79999995,951.700012,55.4000015,Maitri,2008,1,18,10,18
2008-01-18 11:00:00,1.70000005,951.5,51.5,Maitri,2008,1,18,11,18
2008-01-18 12:00:00,0.100000001,951.599976,53.2999992,Maitri,2008,1,18,12,18
2008-01-18 13:00:00,-0.699999988,951.599976,76.5999985,Maitri,2008,1,18,13,18
2008-01-18 14:00:00,-0.600000024,951.5,79.3000031,Maitri,2008,1,18,14,18
2008-01-18 15:00:00,-0.600000024,951.200012,79.5999985,Maitri,2008,1,18,15,18
2008-01-18 16:00:00,0.0,951.0,68.4000015,Maitri,2008,1,18,16,18
2008-01-18 17:00:00,0.0,950.700012,65.8000031,Maitri,2008,1,18,17,18
2008-01-18 18:00:00,-0.600000024,950.400024,50.2999992,Maitri,2008,1,18,18,18
2008-01-18 19:00:00,-0.200000003,950.299988,53.7000008,Maitri,2008,1,18,19,18
2008-01-18 20:00:00,-1.5,950.400024,53.7000008,Maitri,2008,1,18,20,18
2008-01-18 21:00:00,-2.0999999,950.200012,49.7999992,Maitri,2008,1,18,21,18
2008-01-18 22:00:00,-2.70000005,950.200012,51.2999992,Maitri,2008,1,18,22,18
2008-01-18 23:00:00,-3.20000005,950.200012,51.5,Maitri,2008,1,18,23,18
2008-01-19 00:00:00,-3.20000005,950.0,43.5,Maitri,2008,1,19,0,19
2008-01-19 01:00:00,-4.19999981,950.099976,32.0,Maitri,2008,1,19,1,19
2008-01-19 02:00:00,-4.80000019,950.0,23.2999992,Maitri,2008,1,19,2,19
2008-01-19 03:00:00,-4.69999981,949.799988,21.7999992,Maitri,2008,1,19,3,19
2008-01-19 04:00:00,-4.5,949.900024,50.7999992,Maitri,2008,1,19,4,19
2008-01-19 05:00:00,-2.5,949.799988,49.9000015,Maitri,2008,1,19,5,19
2008-01-19 06:00:00,-1.89999998,949.799988,64.8000031,Maitri,2008,1,19,6,19
2008-01-19 07:00:00,-1.60000002,950.0,47.2999992,Maitri,2008,1,19,7,19
2008-01-19 08:00:00,-1.10000002,950.099976,45.2000008,Maitri,2008,1,19,8,19
2008-01-19 09:00:00,-1.29999995,950.200012,51.0,Maitri,2008,1,19,9,19
2008-01-19 10:00:00,-0.699999988,950.299988,52.7000008,Maitri,2008,1,19,10,19
2008-01-19 11:00:00,-0.400000006,950.299988,57.4000015,Maitri,2008,1,19,11,19
2008-01-19 12:00:00,0.0,950.5,66.5999985,Maitri,2008,1,19,12,19
2008-01-19 13:00:00,0.200000003,950.299988,65.3000031,Maitri,2008,1,19,13,19
2008-01-19 14:00:00,-0.200000003,950.299988,62.0,Maitri,2008,1,19,14,19
2008-01-19 15:00:00,-0.600000024,950.400024,56.4000015,Maitri,2008,1,19,15,19
2008-01-19 16:00:00,-0.699999988,950.5,49.5,Maitri,2008,1,19,16,19
2008-01-19 17:00:00,-1.10000002,950.700012,43.5999985,Maitri,2008,1,19,17,19
2008-01-19 18:00:00,-1.29999995,950.799988,45.5999985,Maitri,2008,1,19,18,19
2008-01-19 19:00:00,-1.5,950.900024,43.0,Maitri,2008,1,19,19,19
2008-01-19 20:00:00,-1.70000005,951.099976,41.7000008,Maitri,2008,1,19,20,19
2008-01-19 21:00:00,-1.79999995,951.299988,40.9000015,Maitri,2008,1,19,21,19
2008-01-19 22:00:00,-1.70000005,951.299988,49.2000008,Maitri,2008,1,19,22,19
2008-01-19 23:00:00,-2.4000001,951.400024,40.7999992,Maitri,2008,1,19,23,19
2008-01-20 00:00:00,-2.9000001,951.400024,40.4000015,Maitri,2008,1,20,0,20
2008-01-20 01:00:00,-3.0,951.5,41.5,Maitri,2008,1,20,1,20
2008-01-20 02:00:00,-2.79999995,951.700012,42.5,Maitri,2008,1,20,2,20
2008-01-20 03:00:00,-3.0999999,951.700012,41.7999992,Maitri,2008,1,20,3,20
2008-01-20 04:00:00,-3.0,951.700012,42.9000015,Maitri,2008,1,20,4,20
2008-01-20 05:00:00,-0.800000012,951.599976,46.9000015,Maitri,2008,1,20,5,20
2008-01-20 06:00:00,-0.600000024,951.700012,48.9000015,Maitri,2008,1,20,6,20
2008-01-20 07:00:00,-2.0999999,951.799988,47.5999985,Maitri,2008,1,20,7,20
2008-01-20 08:00:00,-1.89999998,952.099976,48.5,Maitri,2008,1,20,8,20
2008-01-20 09:00:00,-1.79999995,952.0,49.0999985,Maitri,2008,1,20,9,20
2008-01-20 10:00:00,-1.79999995,952.099976,49.5,Maitri,2008,1,20,10,20
2008-01-20 11:00:00,-1.20000005,952.0,49.7000008,Maitri,2008,1,20,11,20
2008-01-20 12:00:00,-1.29999995,951.900024,51.7999992,Maitri,2008,1,20,12,20
2008-01-20 13:00:00,-1.39999998,951.900024,50.2000008,Maitri,2008,1,20,13,20
2008-01-20 14:00:00,-1.10000002,951.599976,59.7000008,Maitri,2008,1,20,14,20
2008-01-20 15:00:00,-2.0,951.900024,62.5999985,Maitri,2008,1,20,15,20
2008-01-20 16:00:00,-1.70000005,951.599976,61.7000008,Maitri,2008,1,20,16,20
2008-01-20 17:00:00,-1.29999995,951.400024,63.7000008,Maitri,2008,1,20,17,20
2008-01-20 18:00:00,-2.0,951.400024,57.9000015,Maitri,2008,1,20,18,20
2008-01-20 19:00:00,-2.79999995,951.5,52.2000008,Maitri,2008,1,20,19,20
2008-01-20 20:00:00,-1.79999995,951.400024,58.2999992,Maitri,2008,1,20,20,20
2008-01-20 21:00:00,-2.5,951.5,56.7000008,Maitri,2008,1,20,21,20
2008-01-20 22:00:00,-3.0999999,951.599976,70.0,Maitri,2008,1,20,22,20
2008-01-20 23:00:00,-3.4000001,951.5,67.8000031,Maitri,2008,1,20,23,20
2008-01-21 00:00:00,-3.70000005,951.400024,50.4000015,Maitri,2008,1,21,0,21
2008-01-21 01:00:00,-3.70000005,951.200012,48.7000008,Maitri,2008,1,21,1,21
2008-01-21 02:00:00,-3.5999999,951.0,48.2999992,Maitri,2008,1,21,2,21
2008-01-21 03:00:00,-3.5,950.900024,48.5999985,Maitri,2008,1,21,3,21
2008-01-21 04:00:00,-1.89999998,950.799988,55.0,Maitri,2008,1,21,4,21
2008-01-21 05:00:00,-2.79999995,950.5,47.7999992,Maitri,2008,1,21,5,21
2008-01-21 06:00:00,-2.0999999,950.700012,47.9000015,Maitri,2008,1,21,6,21
2008-01-21 07:00:00,-1.89999998,950.400024,49.5999985,Maitri,2008,1,21,7,21
2008-01-21 08:00:00,-1.89999998,950.5,51.0,Maitri,2008,1,21,8,21
2008-01-21 09:00:00,-1.70000005,950.599976,55.7000008,Maitri,2008,1,21,9,21
2008-01-21 10:00:00,-1.70000005,950.299988,55.0,Maitri,2008,1,21,10,21
2008-01-21 11:00:00,-2.0,950.599976,59.0,Maitri,2008,1,21,11,21
2008-01-21 12:00:00,-1.79999995,950.400024,65.5999985,Maitri,2008,1,21,12,21
2008-01-21 13:00:00,-1.10000002,950.299988,74.8000031,Maitri,2008,1,21,13,21
2008-01-21 14:00:00,-1.29999995,950.299988,49.9000015,Maitri,2008,1,21,14,21
2008-01-21 15:00:00,-1.29999995,950.400024,80.0999985,Maitri,2008,1,21,15,21
2008-01-21 16:00:00,-1.10000002,950.400024,83.0,Maitri,2008,1,21,16,21
2008-01-21 17:00:00,-1.39999998,950.299988,78.3000031,Maitri,2008,1,21,17,21
2008-01-21 18:00:00,-0.800000012,950.299988,85.1999969,Maitri,2008,1,21,18,21
2008-01-21 19:00:00,-1.89999998,950.599976,56.4000015,Maitri,2008,1,21,19,21
2008-01-21 20:00:00,-3.0,950.900024,64.8000031,Maitri,2008,1,21,20,21
2008-01-21 21:00:00,-3.20000005,951.0,61.0,Maitri,2008,1,21,21,21
2008-01-21 22:00:00,-2.9000001,951.0,51.5999985,Maitri,2008,1,21,22,21
2008-01-21 23:00:00,-2.9000001,951.200012,51.7999992,Maitri,2008,1,21,23,21
2008-01-22 00:00:00,-3.0999999,951.200012,52.0999985,Maitri,2008,1,22,0,22
2008-01-22 01:00:00,-3.29999995,951.200012,52.4000015,Maitri,2008,1,22,1,22
2008-01-22 02:00:00,-3.29999995,951.099976,51.2999992,Maitri,2008,1,22,2,22
2008-01-22 03:00:00,-3.0999999,951.299988,50.5999985,Maitri,2008,1,22,3,22
2008-01-22 04:00:00,-2.79999995,951.400024,49.9000015,Maitri,2008,1,22,4,22
2008-01-22 05:00:00,-2.20000005,951.400024,49.7999992,Maitri,2008,1,22,5,22
2008-01-22 06:00:00,-1.89999998,951.5,50.0,Maitri,2008,1,22,6,22
2008-01-22 07:00:00,-0.800000012,951.700012,50.9000015,Maitri,2008,1,22,7,22
2008-01-22 08:00:00,-0.300000012,951.400024,51.0999985,Maitri,2008,1,22,8,22
2008-01-22 09:00:00,-0.699999988,951.700012,50.4000015,Maitri,2008,1,22,9,22
2008-01-22 10:00:00,-1.10000002,951.599976,49.9000015,Maitri,2008,1,22,10,22
2008-01-22 11:00:00,-0.600000024,951.5,49.7999992,Maitri,2008,1,22,11,22
2008-01-22 12:00:00,-0.600000024,951.599976,49.4000015,Maitri,2008,1,22,12,22
2008-01-22 13:00:00,0.699999988,951.599976,50.2999992,Maitri,2008,1,22,13,22
2008-01-22 14:00:00,0.899999976,951.700012,50.0999985,Maitri,2008,1,22,14,22
2008-01-22 15:00:00,0.200000003,951.299988,48.7000008,Maitri,2008,1,22,15,22
2008-01-22 16:00:00,0.5,952.0,53.4000015,Maitri,2008,1,22,16,22
2008-01-22 17:00:00,-0.5,952.5,59.4000015,Maitri,2008,1,22,17,22
2008-01-22 18:00:00,-1.0,953.0,75.0,Maitri,2008,1,22,18,22
2008-01-22 19:00:00,-1.39999998,953.200012,79.0,Maitri,2008,1,22,19,22
2008-01-22 20:00:00,-0.899999976,953.599976,81.5,Maitri,2008,1,22,20,22
2008-01-22 21:00:00,-2.5,953.5,81.8000031,Maitri,2008,1,22,21,22
2008-01-22 22:00:00,-2.9000001,953.799988,59.0999985,Maitri,2008,1,22,22,22
2008-01-22 23:00:00,-3.20000005,953.900024,48.9000015,Maitri,2008,1,22,23,22
2008-01-23 00:00:00,-3.0,953.799988,49.0999985,Maitri,2008,1,23,0,23
2008-01-23 01:00:00,-3.0,953.900024,48.7000008,Maitri,2008,1,23,1,23
2008-01-23 02:00:00,-3.0999999,953.799988,47.7999992,Maitri,2008,1,23,2,23
2008-01-23 03:00:00,-2.79999995,953.5,47.4000015,Maitri,2008,1,23,3,23
2008-01-23 04:00:00,-2.5,953.200012,52.5999985,Maitri,2008,1,23,4,23
2008-01-23 05:00:00,-2.5,953.200012,74.9000015,Maitri,2008,1,23,5,23
2008-01-23 06:00:00,-1.60000002,953.099976,65.5,Maitri,2008,1,23,6,23
2008-01-23 07:00:00,-0.800000012,953.099976,69.0999985,Maitri,2008,1,23,7,23
2008-01-23 08:00:00,-0.5,953.0,58.7999992,Maitri,2008,1,23,8,23
2008-01-23 09:00:00,-0.699999988,952.799988,57.7999992,Maitri,2008,1,23,9,23
2008-01-23 10:00:00,0.100000001,953.0,63.5,Maitri,2008,1,23,10,23
2008-01-23 11:00:00,0.600000024,952.5,58.5,Maitri,2008,1,23,11,23
2008-01-23 12:00:00,0.400000006,952.5,58.5,Maitri,2008,1,23,12,23
2008-01-23 13:00:00,0.100000001,952.5,57.5,Maitri,2008,1,23,13,23
2008-01-23 14:00:00,-0.300000012,952.0,56.2999992,Maitri,2008,1,23,14,23
2008-01-23 15:00:00,-0.100000001,951.799988,55.2000008,Maitri,2008,1,23,15,23
2008-01-23 16:00:00,-0.300000012,951.700012,54.7999992,Maitri,2008,1,23,16,23
2008-01-23 17:00:00,-0.600000024,951.599976,54.2000008,Maitri,2008,1,23,17,23
2008-01-23 18:00:00,-0.899999976,951.099976,53.0999985,Maitri,2008,1,23,18,23
2008-01-23 19:00:00,-1.29999995,951.299988,52.0999985,Maitri,2008,1,23,19,23
2008-01-23 20:00:00,-1.79999995,951.099976,51.5999985,Maitri,2008,1,23,20,23
2008-01-23 21:00:00,-1.89999998,951.299988,50.5,Maitri,2008,1,23,21,23
2008-01-23 22:00:00,-2.29999995,951.299988,49.2999992,Maitri,2008,1,23,22,23
2008-01-23 23:00:00,-2.5,950.900024,47.7000008,Maitri,2008,1,23,23,23
2008-01-24 00:00:00,-2.79999995,950.599976,45.9000015,Maitri,2008,1,24,0,24
2008-01-24 01:00:00,-2.9000001,950.400024,69.6999969,Maitri,2008,1,24,1,24
2008-01-24 02:00:00,-2.70000005,949.900024,50.4000015,Maitri,2008,1,24,2,24
2008-01-24 03:00:00,-2.9000001,949.299988,46.4000015,Maitri,2008,1,24,3,24
2008-01-24 04:00:00,-3.20000005,948.700012,44.2000008,Maitri,2008,1,24,4,24
2008-01-24 05:00:00,-2.79999995,948.900024,43.9000015,Maitri,2008,1,24,5,24
2008-01-24 06:00:00,-2.79999995,948.599976,42.2999992,Maitri,2008,1,24,6,24
2008-01-24 07:00:00,-2.5999999,948.799988,51.0,Maitri,2008,1,24,7,24
2008-01-24 08:00:00,-2.0999999,948.299988,72.0999985,Maitri,2008,1,24,8,24
2008-01-24 09:00:00,-1.89999998,948.400024,51.9000015,Maitri,2008,1,24,9,24
2008-01-24 10:00:00,-1.70000005,948.5,46.0,Maitri,2008,1,24,10,24
2008-01-24 11:00:00,-1.29999995,948.299988,48.5,Maitri,2008,1,24,11,24
2008-01-24 12:00:00,-1.20000005,948.299988,51.0,Maitri,2008,1,24,12,24
2008-01-24 13:00:00,-1.10000002,948.0,53.5999985,Maitri,2008,1,24,13,24
2008-01-24 14:00:00,-1.10000002,947.599976,49.2000008,Maitri,2008,1,24,14,24
2008-01-24 15:00:00,-1.39999998,947.200012,48.2999992,Maitri,2008,1,24,15,24
2008-01-24 16:00:00,-1.60000002,947.099976,47.5,Maitri,2008,1,24,16,24
2008-01-24 17:00:00,-1.79999995,946.900024,47.5999985,Maitri,2008,1,24,17,24
2008-01-24 18:00:00,-2.5,946.799988,41.7000008,Maitri,2008,1,24,18,24
2008-01-24 19:00:00,-3.5999999,946.799988,26.8999996,Maitri,2008,1,24,19,24
2008-01-24 20:00:00,-3.5,946.599976,23.0,Maitri,2008,1,24,20,24
2008-01-24 21:00:00,-3.5999999,947.099976,21.7999992,Maitri,2008,1,24,21,24
2008-01-24 22:00:00,-3.29999995,947.200012,22.7999992,Maitri,2008,1,24,22,24
2008-01-24 23:00:00,-3.4000001,947.099976,29.3999996,Maitri,2008,1,24,23,24
2008-01-25 00:00:00,-3.29999995,947.200012,22.7999992,Maitri,2008,1,25,0,25
2008-01-25 01:00:00,-3.5999999,947.200012,22.3999996,Maitri,2008,1,25,1,25
2008-01-25 02:00:00,-3.4000001,947.200012,23.2999992,Maitri,2008,1,25,2,25
2008-01-25 03:00:00,-3.20000005,947.299988,25.5,Maitri,2008,1,25,3,25
2008-01-25 04:00:00,-3.20000005,947.5,27.6000004,Maitri,2008,1,25,4,25
2008-01-25 05:00:00,-3.5,948.0,27.8999996,Maitri,2008,1,25,5,25
2008-01-25 06:00:00,-3.29999995,947.900024,47.4000015,Maitri,2008,1,25,6,25
2008-01-25 07:00:00,-3.5,948.099976,30.7000008,Maitri,2008,1,25,7,25
2008-01-25 08:00:00,-3.0999999,948.299988,33.2999992,Maitri,2008,1,25,8,25
2008-01-25 09:00:00,-2.79999995,948.0,35.0999985,Maitri,2008,1,25,9,25
2008-01-25 10:00:00,-2.79999995,948.200012,36.7999992,Maitri,2008,1,25,10,25
2008-01-25 11:00:00,-2.4000001,947.700012,37.4000015,Maitri,2008,1,25,11,25
2008-01-25 12:00:00,-1.5,947.400024,64.9000015,Maitri,2008,1,25,12,25
2008-01-25 13:00:00,-0.800000012,947.299988,67.5,Maitri,2008,1,25,13,25
2008-01-25 14:00:00,-0.699999988,946.599976,76.0999985,Maitri,2008,1,25,14,25
2008-01-25 15:00:00,-0.699999988,946.5,69.0999985,Maitri,2008,1,25,15,25
2008-01-25 16:00:00,-0.800000012,946.200012,68.6999969,Maitri,2008,1,25,16,25
2008-01-25 17:00:00,-1.0,946.099976,67.5,Maitri,2008,1,25,17,25
2008-01-25 18:00:00,-1.39999998,946.5,73.0,Maitri,2008,1,25,18,25
2008-01-25 19:00:00,-1.29999995,946.400024,65.1999969,Maitri,2008,1,25,19,25
2008-01-25 20:00:00,-1.79999995,946.400024,50.9000015,Maitri,2008,1,25,20,25
2008-01-25 21:00:00,-2.4000001,946.5,45.5,Maitri,2008,1,25,21,25
2008-01-25 22:00:00,-2.5999999,946.200012,42.7999992,Maitri,2008,1,25,22,25
2008-01-25 23:00:00,-2.70000005,946.0,44.0999985,Maitri,2008,1,25,23,25
2008-01-26 00:00:00,-2.5,945.799988,42.9000015,Maitri,2008,1,26,0,26
2008-01-26 01:00:00,-3.5,946.599976,37.2000008,Maitri,2008,1,26,1,26
2008-01-26 02:00:00,-3.79999995,946.200012,35.5999985,Maitri,2008,1,26,2,26
2008-01-26 03:00:00,-3.20000005,946.099976,61.0999985,Maitri,2008,1,26,3,26
2008-01-26 04:00:00,-3.5,946.200012,31.6000004,Maitri,2008,1,26,4,26
2008-01-26 05:00:00,-3.4000001,946.099976,26.8999996,Maitri,2008,1,26,5,26
2008-01-26 06:00:00,-3.29999995,946.599976,27.6000004,Maitri,2008,1,26,6,26
2008-01-26 07:00:00,-3.29999995,947.299988,27.5,Maitri,2008,1,26,7,26
2008-01-26 08:00:00,-2.9000001,946.700012,28.0,Maitri,2008,1,26,8,26
2008-01-26 09:00:00,-2.5,947.099976,45.2999992,Maitri,2008,1,26,9,26
2008-01-26 10:00:00,-2.5,947.0,26.1000004,Maitri,2008,1,26,10,26
2008-01-26 11:00:00,-1.5,947.099976,28.7000008,Maitri,2008,1,26,11,26
2008-01-26 12:00:00,-1.29999995,946.799988,30.6000004,Maitri,2008,1,26,12,26
2008-01-26 13:00:00,-1.10000002,946.900024,32.5999985,Maitri,2008,1,26,13,26
2008-01-26 14:00:00,-0.699999988,946.299988,33.2000008,Maitri,2008,1,26,14,26
